Rechecked.By,Incident.Date,State,City.Or.County,Address,Outcome,Participant.Name,Participant.Gender,Response.Type,Detail,News.Source
Jessy,2019-09-10T00:00:00Z,Florida,Miami,8000 Block of SW 89th Terrace,Injured,N/A,N/A,Others,Treated at the scene by Miami-Dade Fire Rescue. They did not need to be taken to the hospital and are expected to be OK.,https://wsvn.com/news/local/gunman-charged-in-sw-miami-dade-shooting-that-injured-3-mdpd-officers/
Jessy,2022-08-15T00:00:00Z,Florida,Miami,NW 62nd St and NW 17th Ave,Killed,Det. Cesar Echaverry,N/A,Police Self-transfer,"video at 0:59, officer placed injured officer in the back of their SUV",https://www.local10.com/news/local/2022/08/16/sources-suspect-killed-in-mdpd-shootout-was-32-year-old-michigan-man-had-lengthy-record/
Jessy,2020-10-20T00:00:00Z,Florida,Miami,2001 SW 67th Ave,Injured,Detective Christopher Fernandez,male,Police Self-transfer,"video at 1:17, he was seen getting out of the police car and into the hospital",https://wsvn.com/news/local/miami-dade-police-officer-shot-in-west-miami-multiple-subjects-in-custody/
Jessy,2024-01-17T00:00:00Z,Florida,Miami,22291 SW 162nd Ave,Injured,Officer Mario Bianchi,male,Police Self-transfer,"""Police confirmed that both officers were transported to the Ryder Trauma Center at Jackson South by fellow officers.""",https://www.clickorlando.com/news/florida/2024/01/18/2-florida-officers-shot-by-man-after-responding-to-home/
Jessy,2024-01-17T00:00:00Z,Florida,Miami,22291 SW 162nd Ave,Injured,Officer Nikolas Infante,male,Police Self-transfer,"""Police confirmed that both officers were transported to the Ryder Trauma Center at Jackson South by fellow officers.""",https://www.clickorlando.com/news/florida/2024/01/18/2-florida-officers-shot-by-man-after-responding-to-home/
Jessy,2023-03-08T00:00:00Z,Florida,Miami,NW 5 Ave and NW 43rd St,Injured,Darrion Washington,male,Police Self-transfer,Investigators said the victim was working a detail and was taking a subject into custody when they were ambushed from behind and shot. They were taken by another officer to Ryder Trauma Center.,https://wsvn.com/news/local/miami-dade/mdpd-officer-hospitalized-after-shooting-leads-to-miami-street-closures-2-in-custody/
Jessy,2023-02-07T00:00:00Z,Wisconsin,Milwaukee,S 14th St and W Cleveland Ave,Killed,Officer Peter E. Jerving,male,Ambulance,"Officer Jerving’s partner and the Milwaukee Fire Department worked valiantly to preserve his life. He was transported to a local hospital for treatment; despite the best efforts of medical personnel, he succumbed to his injuries.",https://www.wisn.com/article/milwaukee-police-officer-shot-wisconsin-killed-shooting/42785737
Jessy,2022-09-10T00:00:00Z,Wisconsin,Milwaukee,N 59th St and W Center St,Injured,Officer,N/A,Ambulance,"""The 41-year-old officer sustained a non-fatal gunshot wound to his left leg and was transported by Milwaukee Fire Department to a local hospital for treatment.""",https://www.facebook.com/photo.php?fbid=738736824962716&id=100064792148247&set=a.737804811722584&locale=eu_ES
Jessy,2022-01-26T00:00:00Z,Wisconsin,Milwaukee,6300 block of W Dixon St,Injured,Deputy Christian Almonte,male,Ambulance,"""A little more than a day-and-a-half after Almonte was rushed to the hospital in an ambulance""",https://www.fox6now.com/news/milwaukee-county-deputy-shot-leaves-hospital
Jessy,2021-11-06T00:00:00Z,Wisconsin,Milwaukee,2303 N Mayfair Rd,Injured,Officer,N/A,Ambulance,"In the video at 1:53, two officers were shown being treated by paramedics on an ambulance. I assumed that all three of them were transported in the same way.",https://www.youtube.com/watch?v=7Zn_3ZlXJ2g
Jessy,2021-11-06T00:00:00Z,Wisconsin,Milwaukee,2303 N Mayfair Rd,Injured,Sergeant,N/A,Ambulance,"In the video at 1:53, two officers were shown being treated by paramedics on an ambulance. I assumed that all three of them were transported in the same way.",https://www.youtube.com/watch?v=7Zn_3ZlXJ2g
Jessy,2021-11-06T00:00:00Z,Wisconsin,Milwaukee,2303 N Mayfair Rd,Injured,Sergeant,N/A,Ambulance,"In the video at 1:53, two officers were shown being treated by paramedics on an ambulance. I assumed that all three of them were transported in the same way.",https://www.youtube.com/watch?v=7Zn_3ZlXJ2g
Jessy,2020-07-14T00:00:00Z,Wisconsin,Milwaukee,6th St and W Garfield Ave,Injured,Officer Adam Maritato,male,Unknown,,https://www.fox6now.com/news/officer-shot-wounded-by-fellow-officer-while-attempting-to-arrest-fleeing-suspect
Jessy,2020-02-04T00:00:00Z,Wisconsin,Milwaukee,4900 block of N Teutonia Ave,Injured,Officer Robert Parks,male,Unknown,,https://www.wisn.com/article/milwaukee-police-officer-shot-suspect-dead/30761675
Jessy,2018-07-25T00:00:00Z,Wisconsin,Milwaukee,N 28th and W Wright st,Killed,Officer Michael Michalski,male,Ambulance,"First video at 1:47, the commisioner said that the officer was transported and despite effects by the fire department and hospital staff, he died. This suggests that he was carried in an ambulance.",https://www.jsonline.com/story/news/crime/2018/07/26/suspect-milwaukee-police-officers-killing-has-long-criminal-record/845463002/
Jessy,2021-08-22T00:00:00Z,Wisconsin,Milwaukee,S 27th and W Becher St,Injured,Officer Adan Franco,male,Ambulance,"On page 49, ""Officer Adan FRANCO...herein referred to as the victim, lying on a medical bed... I spoke with Milwaukee Police Officer Nicholas Gallert (of Squad 2410) who rode in the MED Unit with the victim.""",https://city.milwaukee.gov/ImageLibrary/Groups/mpdAuthors/PDFs/GreenfieldTyronC.LAMBInvestigativefile.pdf
Jessy,2022-11-29T00:00:00Z,Wisconsin,Milwaukee,N 8th St and W Michigan St,Injured,HIDTA Officer,male,Police Self-transfer,"""According to dispatch recordings of the emergency response to the shooting, a Milwaukee Police officer transported the injured individual to Froedtert Hospital for treatment.""",https://www.wisn.com/article/federal-law-enforcement-gun-is-4th-in-series-of-area-accidental-shootings/42117573
Jessy,2022-01-27T00:00:00Z,Wisconsin,Milwaukee,2100 block of W St Paul Ave,Injured,Officer Herbert Davis,N/A,Ambulance,"""We would also like to thank the Milwaukee Fire Department for providing prompt medical attention to our officer.""",https://s3.amazonaws.com/assets.atlasone.app/uploads/accounts/milwaukee-police-department/2022-01-28/bfc035c8-af1c-4cb8-be1d-facda69c7dc1_Press%20Release%2C%20January%2027%2C%202022%2C%20MPD%20Officer%20Shot.pdf
Jessy,2022-01-13T00:00:00Z,Wisconsin,Milwaukee,220 E Buffalo St,Injured,Det. Andrew Wilkiewicz,male,Unknown,,https://www.tmj4.com/news/local-news/off-duty-milwaukee-police-officer-shot-multiple-times-in-third-ward-sources-say
Jessy,2020-05-30T00:00:00Z,Wisconsin,Milwaukee,200 W Locust St,Injured,N/A,male,Unknown,No detail info was disclosed.,https://6abc.com/police-officer-shot-philadelphia-philly-shooting-south/6218965/
Jessy,2022-08-26T00:00:00Z,Wisconsin,Milwaukee,3500 block of N 11th St,Injured,Officer,male,Unknown,,
Jessy,2019-02-06T00:00:00Z,Wisconsin,Milwaukee,2900 block of S 12th St,Killed,Officer Matthew Rittner,male,Ambulance,"On Page 4, ""The team then carried Officer Rittner to safety down the stairs and outside in the rear yard, where officers and Tactical MFD medics attempted life saving measures until ambulance and rescuepersonnel arrived. Officer Rittner was taken to Froedtert Hospital and did not survive his injuries.""",https://www.scribd.com/document/399318824/Criminal-Complaint-Fricke-Jordan-3
Jessy,2024-01-02T00:00:00Z,Wisconsin,Milwaukee,1818 W Fairmount Ave,Injured,Officer Dan Morrell,male,Ambulance,"""To the dedicated professionals from the Milwaukee Fire Department that initiated Dan's care on the day of his injury.""",https://www.fox6now.com/news/milwaukee-police-officer-shot-released-hospital
Jessy,2022-12-28T00:00:00Z,Louisiana,New Orleans,13400 block of Old Gentilly Rd,Injured,Reserve Sergeant,male,Ambulance,"The officer was taken from the firing range on Old Gentilly Road by New Orleans EMS ambulance for hospital treatment, the NOPD said.",https://www.fox8live.com/2022/12/28/nopd-instructor-shoots-self-leg-training-academys-firing-range/
Jessy,2022-10-05T00:00:00Z,Louisiana,New Orleans,7800 block of S Coronet St,Injured,Deputy Constable Warren Smith,male,Ambulance,,https://www.nola.com/news/crime_police/article_826a3028-44f5-11ed-96cf-2717177dda48.html
Jessy,2021-02-26T00:00:00Z,Louisiana,New Orleans,3059 Higgins Blvd,Killed,Constable Martinus Mitchum,male,Ambulance,"In this video at 0:36, an ambulance left the scene with siren on. And we are aware that the officer killed is the only person shot in this case. I tend to believe that this means the officer was transported by ambulance.",https://www.kxan.com/news/friends-of-murdered-louisiana-police-officer-martinus-mitchum-remember-him-as-a-hero/
Jessy,2020-04-21T00:00:00Z,Louisiana,New Orleans,6700 block of Bundy Rd,Injured,Officer,male,Ambulance,"The officer was shot once in the arm, according to Ferguson, and was taken by EMS to University Medical Center.",https://www.wdsu.com/article/major-police-presence-in-new-orleans-east-area-due-to-officer-wounded-sources-say/32222697
Jessy,2020-04-14T00:00:00Z,Louisiana,New Orleans,Strathmore Dr and Briarheath Dr,Injured,Officer James Montano,male,Ambulance,"00:10 in this video, ""one officer is taken by an ambulance to UMC. Another is transported via police vehicle."" Unclear whether it is Officer James Montano or Officer David Santanello transported by ambulance but this should not affect our analysis.",https://www.wdsu.com/article/breaking-multiple-officers-shot-in-new-orleans-east/32150752
Jessy,2020-04-14T00:00:00Z,Louisiana,New Orleans,Strathmore Dr and Briarheath Dr,Injured,Officer David Santanello,male,Police Self-transfer,"00:10 in this video, ""one officer is taken by an ambulance to UMC. Another is transported via police vehicle."" Unclear whether it is Officer James Montano or Officer David Santanello transported by ambulance but this should not affect our analysis.",https://www.wdsu.com/article/breaking-multiple-officers-shot-in-new-orleans-east/32150752
Jessy,2019-01-04T00:00:00Z,Louisiana,New Orleans,2300 block of Orleans Ave,Injured,Officer,male,Ambulance,"""As authorities briefly closed a section of Interstate 10 for the ambulance that rushed to University Medical Center""",https://www.wwltv.com/article/news/local/orleans/officer-released-from-hospital-after-being-struck-in-deadly-orleans-avenue-shootout/289-77b65637-b448-40cb-8454-65da9227e2ed
Jessy,2019-04-11T00:00:00Z,Louisiana,New Orleans,3327 Tulane Ave,Injured,Officer,male,Police Self-transfer,"1:51 in the video at the bottom of this page, NOPD Superintendent Shaun Ferguson said, ""EMS immediately relocated the officer to the hospital.""",https://www.wdsu.com/article/nopd-officer-shot-released-from-hospital-suspect-s-bond-set/27120107
Jessy,2019-06-17T00:00:00Z,Louisiana,New Orleans,4901 Prytania St,Injured,Officer Chad Clark,male,Police Self-transfer,Paramedics took Sansbury and Parson to a hospital while the wounded officer was taken there by his colleagues.,https://www.nola.com/news/crime_police/cvs-police-shootout-suspects-detained-employees-with-zip-ties-filled-trash-bag-with-pills-nopd/article_de19ec58-ed00-5d4b-8eee-e53d8f677934.html
Jessy,2020-10-30T00:00:00Z,Louisiana,New Orleans,Royal St and St Philip St,Injured,Officer Brooke Duncan,female,Police Self-transfer,Both injured officers were then taken to the hospital by other NOPD officers.,https://www.wafb.com/2020/10/30/new-orleans-police-officer-shot-french-quarter-rushed-hospital/
Jessy,2020-10-30T00:00:00Z,Louisiana,New Orleans,Royal St and St Philip St,Killed,Officer Trevor Abney,male,Police Self-transfer,Both injured officers were then taken to the hospital by other NOPD officers.,https://www.wafb.com/2020/10/30/new-orleans-police-officer-shot-french-quarter-rushed-hospital/
Jessy,2022-01-21T00:00:00Z,New York,New York (Manhattan),119 W 135th St,Killed,Officer Jason Rivera,male,Police Self-transfer,Responding officers pulled them two out of the scene before EMT arrives. EMT pulled the suspect out 10 mins later. And Officers Mora and Rivera and Mr. McNeil were separately transported.,https://ag.ny.gov/sites/default/files/reports/osi-mcneil-report.pdf
Jessy,2022-01-21T00:00:00Z,New York,New York (Manhattan),119 W 135th St,Killed,Officer Wilber Mora,male,Police Self-transfer,Responding officers pulled them two out of the scene before EMT arrives. EMT pulled the suspect out 10 mins later. And Officers Mora and Rivera and Mr. McNeil were separately transported.,https://ag.ny.gov/sites/default/files/reports/osi-mcneil-report.pdf
Jessy,2020-03-13T00:00:00Z,New York,New York (Manhattan),1 Central Park W,Killed,Officer Erica Reyes,female,Others,Suicide,https://www.nydailynews.com/new-york/nyc-crime/ny-nypd-cop-suicide-midtown-police-station-20200313-j4stejsvaresxnaxe6n6vbiaw4-story.html
Jessy,2022-01-01T00:00:00Z,New York,New York (Manhattan),120 E 119th St,Injured,Officer Keith Wagenhauser,male,Police Self-transfer,,https://www.nbcnewyork.com/news/local/officer-sleeping-in-car-between-shifts-shot-in-head-at-harlem-precinct-nypd/3475046/
Jessy,2021-04-28T00:00:00Z,New York,New York (Manhattan),610 E 20th Street,Killed,Officer Rory Dahill,male,Others,Suicide,https://www.nydailynews.com/new-york/nyc-crime/ny-officer-commits-suicide-manhattan-home-20210429-y6mmiybuujfrhobdize65dqvpa-story.html
Jessy,2019-08-12T00:00:00Z,New York,New York (Manhattan),36 Central Park S,Injured,N/A,male,Police Self-transfer,Accidentally triggered his own gun and shot his own finger,https://nypost.com/2019/08/12/secret-service-agent-accidentally-shoots-self-in-hand-near-manhattan-condo/
Jessy,2019-04-18T00:00:00Z,New York,New York (Manhattan),W 187th St and Wadsworth Ave,Injured,Ofc. Justin Vartanian,male,Ambulance,Photo 4 of 6 regarding this incident showed an ambulance carrying a shot officer arrives at St Luke's Hospital where the injured officer was celebrated walking out of the day after.,https://nypost.com/2019/04/18/cop-and-perp-shot-after-wild-exchange-of-gunfire-in-hudson-heights/
Jessy,2021-03-01T00:00:00Z,New York,New York (Manhattan),60 Lafayette St,Killed,N/A,male,Others,Suicide,https://www.silive.com/news/2021/03/court-officer-from-staten-island-kills-himself-inside-manhattan-courthouse-restroom.html
Jessy,2022-02-05T00:00:00Z,New York,New York (Manhattan),3250 Broadway,Injured,Ofc. Robert Manley,male,Ambulance,,https://www.amny.com/new-york/manhattan/off-duty-cop-shot-manhattanville/
Jessy,2019-10-23T00:00:00Z,New York,New York (Manhattan),Frederick Douglass Blvd and W 148th St,Injured,Officer Christopher Wintermute,male,Unknown,,
Jessy,2022-04-06T00:00:00Z,Pennsylvania,Philadelphia,Griscom St and Arrott St,Injured,Officer Ervis Onuzi,male,Police Self-transfer,"The gofundme page said, ""Two brave Philadelphia Police officers then put Officer Onuzi in their police vehicle and Transported him to Temple Hospital for his injuries.""",https://www.gofundme.com/f/police-officer-shot-in-the-line-of-duty
Jessy,2019-06-07T00:00:00Z,Pennsylvania,Philadelphia,100 Broad St,Killed,Deputy Dante Austin,male,Others,Suicide,https://www.inquirer.com/news/philadelphia-deputy-sheriff-dante-austin-suicide-jewell-williams-20190607.html
Jessy,2023-10-12T00:00:00Z,Pennsylvania,Philadelphia,8500 Essington Ave,Injured,Officer Raul Ortiz,male,Police Self-transfer,Responding police officers took Officer Mendez to the Penn Presbyterian Medical Center where he was pronounced dead at 11:34 p.m. that night. Officer Ortiz was taken to Jefferson Hospital and listed in stable condition. I tend to believe Ortiz was transported in the same way here.,https://www.nbcphiladelphia.com/investigators/cellphone-records-helped-lead-to-arrest-of-suspects-in-officer-mendezs-murder-officials-say/3673139/
Jessy,2023-10-12T00:00:00Z,Pennsylvania,Philadelphia,8500 Essington Ave,Killed,Sgt. Richard Carrero Mendez,male,Police Self-transfer,Responding police officers took Officer Mendez to the Penn Presbyterian Medical Center where he was pronounced dead at 11:34 p.m. that night. Officer Ortiz was taken to Jefferson Hospital and listed in stable condition. I tend to believe Ortiz was transported in the same way here.,https://www.nbcphiladelphia.com/investigators/cellphone-records-helped-lead-to-arrest-of-suspects-in-officer-mendezs-murder-officials-say/3673139/
Jessy,2023-04-30T00:00:00Z,Pennsylvania,Philadelphia,400 block of W Bringhurst St,Injured,Officer Matthew Fitzpatrick,male,Others,Was shot at but no penetrative wound.,https://6abc.com/sgt-erik-bullock-officer-matthew-fitzpatrick-philadelphia-police-swat-officers-steven-robbins/13216474/
Jessy,2023-04-30T00:00:00Z,Pennsylvania,Philadelphia,400 block of W Bringhurst St,Injured,Sgt. Erik Bullock,male,Others,Was shot at but no penetrative wound.,https://6abc.com/sgt-erik-bullock-officer-matthew-fitzpatrick-philadelphia-police-swat-officers-steven-robbins/13216474/
Jessy,2023-02-08T00:00:00Z,Pennsylvania,Philadelphia,Summer St and N 60th St,Injured,Officer Giovanni Maysonet,male,Police Self-transfer,"""Police say Mayonet's partner fired several shots at Haynes but missed as he fled from the car and Maysonet was then driven to Presbyterian Hospital by his partner. """,https://www.fox29.com/news/police-officer-shot-during-west-philadelphia-traffic-stop-expected-to-recover-2-suspects-arrested
Jessy,2022-11-25T00:00:00Z,Pennsylvania,Philadelphia,4536 Frankford Ave,Injured,Ofc Timothy McKenzie,male,Police Self-transfer,Two policemen took him and put him in the back of the truck,https://www.nbcphiladelphia.com/news/local/brazen-attack-ppa-worker-shot-while-on-the-job-search-continues-for-gunman/3436260/
Jessy,2022-10-12T00:00:00Z,Pennsylvania,Philadelphia,800 block of N 10th St,Injured,Officer,male,Police Self-transfer,"One of the officers who was hit drove himself, and his partner, right down 10th Street to Jefferson Hospital for help. Unclear about the third one.",https://6abc.com/philadelphia-swat-officers-shot-police-serving-warrant-8th-street/12319091/
Jessy,2022-02-11T00:00:00Z,Pennsylvania,Philadelphia,100 block of W Lehigh Ave,Injured,Officer,male,Others,not injured because the bullet struck his bulletproof vest,https://www.inquirer.com/news/kristian-reyes-charged-philadelphia-police-swat-officer-shot-20220214.html
Jessy,2022-10-12T00:00:00Z,Pennsylvania,Philadelphia,800 block of N 10th St,Injured,Officer,male,Police Self-transfer,"One of the officers who was hit drove himself, and his partner, right down 10th Street to Jefferson Hospital for help. Unclear about the third one.",https://6abc.com/philadelphia-swat-officers-shot-police-serving-warrant-8th-street/12319091/
Jessy,2022-10-12T00:00:00Z,Pennsylvania,Philadelphia,800 block of N 10th St,Injured,Officer,male,Unknown,"One of the officers who was hit drove himself, and his partner, right down 10th Street to Jefferson Hospital for help. Unclear about the third one.",https://6abc.com/philadelphia-swat-officers-shot-police-serving-warrant-8th-street/12319091/
Jessy,2022-07-04T00:00:00Z,Pennsylvania,Philadelphia,2500 block of Spring Garden St,Injured,Officer Sergio Diggs,male,Police Self-transfer,"1:41 in the video, ""fellow officers saw the blood and rushed Diggs to the hospital."" Since Foster stood right by Diggs, I tend to believe that they were transported in the same way.",https://6abc.com/philadelphia-july-4-shooting-ben-franklin-parkway-philly-police-officer-shot-montgomery-county-sheriffs-deputy-wounded/12023355/
Jessy,2022-07-04T00:00:00Z,Pennsylvania,Philadelphia,2500 block of Spring Garden St,Injured,Officer John Foster,male,Police Self-transfer,"1:41 in the video, ""fellow officers saw the blood and rushed Diggs to the hospital."" Since Foster stood right by Diggs, I tend to believe that they were transported in the same way.",https://6abc.com/philadelphia-july-4-shooting-ben-franklin-parkway-philly-police-officer-shot-montgomery-county-sheriffs-deputy-wounded/12023355/
Jessy,2021-12-21T00:00:00Z,Pennsylvania,Philadelphia,1400 block of N Leithgow St,Injured,Officer,N/A,Police Self-transfer,"""The suspect was being transported by police to Temple Hospital when the police vehicle crashed into another car at the intersection of 10th and Oxford Streets, Outlaw said.""). In this video at around 2:19, the commissioner said ""it's the scoop and run that we do."" This provides evidence that perhaps the officer was also transported by police but I'm not entirely sure. I used the same reasoning. The other thing is the ambulance arrived after the suspect shot a homeowner in another location, but the officer was shot way before so it made senses to me.",https://6abc.com/video/embed/?pid=11368950
Jessy,2021-10-26T00:00:00Z,Pennsylvania,Philadelphia,5700 block of Overbrook Ave,Injured,Officer Julian Jones,male,Police Self-transfer,Shot by his colleague accidentally. 1:37 in the video mentioned that the offender was transported to the hospital by responding officers. It stands to assume the officer is transported in the same way.,https://6abc.com/philadelphia-police-shooting-officers-identified-koffi-dzima-wynnefield/11187901/
Jessy,2021-10-04T00:00:00Z,Pennsylvania,Philadelphia,901 Walnut St,Injured,Officer Arcenio Perez,male,Police Self-transfer,"At 3:08 in the fourth video, ""they (officers) raced him (the suspect) to the hospital. They raced their colleagues to the hospital."" The video is named ""Jefferson Hospital Shooting: Nurse assistant killed, 2 officers injured by suspect"".",https://www.fox29.com/news/jefferson-hospital-shooting-nurse-assistant-killed-2-officers-injured-by-suspect
Jessy,2021-10-04T00:00:00Z,Pennsylvania,Philadelphia,901 Walnut St,Injured,Officer Edwin Perez,N/A,Police Self-transfer,"At 3:08 in the fourth video, ""they (officers) raced him (the suspect) to the hospital. They raced their colleagues to the hospital."" The video is named ""Jefferson Hospital Shooting: Nurse assistant killed, 2 officers injured by suspect"".",https://www.fox29.com/news/jefferson-hospital-shooting-nurse-assistant-killed-2-officers-injured-by-suspect
Jessy,2021-08-23T00:00:00Z,Pennsylvania,Philadelphia,2200 block of Reese St,Injured,Officer,male,Unknown,Grazed in the head by a bullet and a second officer was injured by debris; both did well,https://6abc.com/philadelphia-police-officer-shot-north-reese-street-shooting-philly-24th-district/10970405/
Jessy,2021-04-07T00:00:00Z,Pennsylvania,Philadelphia,1500 block of Somerville Ave,Injured,Officer Matthew Ponente,male,Police Self-transfer,"""Police transported Officer #5 to AEMC, due to sustaining a perforating GSW to his left foot.  He was treated and released.""",https://ois.sites.phillypolice.com/21-04/
Jessy,2020-05-29T00:00:00Z,Pennsylvania,Philadelphia,1405 S 10th St,Injured,Robert Friel,male,Police Self-transfer,"Third video at 1:22, the commissioner said the officer was transported by other police members.",https://6abc.com/police-officer-shot-philadelphia-philly-shooting-south/6218965/
Jessy,2020-03-13T00:00:00Z,Pennsylvania,Philadelphia,1600 block of Bridge St,Killed,Sgt. James O'Connor,male,Police Self-transfer,"In the first video at 1:18, an officer can be heard speaking to the police channel, ""shots fired. We have an officer down, currently en route to the hospital.""",https://www.nbcphiladelphia.com/news/local/police-officer-shot-philadelphia/2325133/
Jessy,2019-11-21T00:00:00Z,Pennsylvania,Philadelphia,Torresdale Ave and Howell St,Injured,Officer Donald Revill,male,Police Self-transfer,"""Thanks police for quickly taking both Ofc. Revill and the suspect quickly to the hospitals. It's so important that every life does matter and that we try in all instances to make sure that we preserve life.""",https://twitter.com/julieshawphilly/status/1197568268900405249?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1197568268900405249%7Ctwgr%5E8c71939289d249fe1c0e2db30ec36457d8683c52%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fwww.inquirer.com%2Fcrime%2Fpolice-involved-shooting-philadelphia-wissinoming-20191121.html
Jessy,2019-08-14T00:00:00Z,Pennsylvania,Philadelphia,3716 N 15th St,Injured,Officer Joshua Burkitt,male,Police Self-transfer,"In the first link, there is one video showing an officer being carried away from the scene to where police vehicels parked; one video showing an officer being put on a police vehicle and driven away; one video showing an officer being treated in front of a police vehicle. There was another video showing another officer being carried on to a police vehicle but this video cannot be located anymore. Also, in the second link, in the dispatcher radio, it can be heard, dispatcher requesting ""car stand by"" instead of requesting for fire department/ambulance. At around 4:19, an officer can also be heard saying, ""we will be transporting a shot officer."" Later he said, ""the injured officer has been transported to Temple. We are transporting another officer."" Based on this, Prachi and I made the judge that these were police transport cases.",https://x.com/SerbianTeam/status/1161750811506094082; https://abc7ny.com/maurice-hill-philadelphia-shooting-philly-shooter-live/5469252/
Jessy,2019-08-14T00:00:00Z,Pennsylvania,Philadelphia,3716 N 15th St,Injured,Officer Justin Matthews,male,Police Self-transfer,"In the first link, there is one video showing an officer being carried away from the scene to where police vehicels parked; one video showing an officer being put on a police vehicle and driven away; one video showing an officer being treated in front of a police vehicle. There was another video showing another officer being carried on to a police vehicle but this video cannot be located anymore. Also, in the second link, in the dispatcher radio, it can be heard, dispatcher requesting ""car stand by"" instead of requesting for fire department/ambulance. At around 4:19, an officer can also be heard saying, ""we will be transporting a shot officer."" Later he said, ""the injured officer has been transported to Temple. We are transporting another officer."" Based on this, Prachi and I made the judge that these were police transport cases.",https://x.com/SerbianTeam/status/1161750811506094082; https://abc7ny.com/maurice-hill-philadelphia-shooting-philly-shooter-live/5469252/
Jessy,2019-08-14T00:00:00Z,Pennsylvania,Philadelphia,3716 N 15th St,Injured,Officer Michael Guinter,male,Police Self-transfer,"In the first link, there is one video showing an officer being carried away from the scene to where police vehicels parked; one video showing an officer being put on a police vehicle and driven away; one video showing an officer being treated in front of a police vehicle. There was another video showing another officer being carried on to a police vehicle but this video cannot be located anymore. Also, in the second link, in the dispatcher radio, it can be heard, dispatcher requesting ""car stand by"" instead of requesting for fire department/ambulance. At around 4:19, an officer can also be heard saying, ""we will be transporting a shot officer."" Later he said, ""the injured officer has been transported to Temple. We are transporting another officer."" Based on this, Prachi and I made the judge that these were police transport cases.",https://x.com/SerbianTeam/status/1161750811506094082; https://abc7ny.com/maurice-hill-philadelphia-shooting-philly-shooter-live/5469252/
Jessy,2019-08-14T00:00:00Z,Pennsylvania,Philadelphia,3716 N 15th St,Injured,Officer Nathaniel Harper,male,Police Self-transfer,"In the first link, there is one video showing an officer being carried away from the scene to where police vehicels parked; one video showing an officer being put on a police vehicle and driven away; one video showing an officer being treated in front of a police vehicle. There was another video showing another officer being carried on to a police vehicle but this video cannot be located anymore. Also, in the second link, in the dispatcher radio, it can be heard, dispatcher requesting ""car stand by"" instead of requesting for fire department/ambulance. At around 4:19, an officer can also be heard saying, ""we will be transporting a shot officer."" Later he said, ""the injured officer has been transported to Temple. We are transporting another officer."" Based on this, Prachi and I made the judge that these were police transport cases.",https://x.com/SerbianTeam/status/1161750811506094082; https://abc7ny.com/maurice-hill-philadelphia-shooting-philly-shooter-live/5469252/
Jessy,2019-08-14T00:00:00Z,Pennsylvania,Philadelphia,3716 N 15th St,Injured,Officer Ryan Waltman,male,Police Self-transfer,"In the first link, there is one video showing an officer being carried away from the scene to where police vehicels parked; one video showing an officer being put on a police vehicle and driven away; one video showing an officer being treated in front of a police vehicle. There was another video showing another officer being carried on to a police vehicle but this video cannot be located anymore. Also, in the second link, in the dispatcher radio, it can be heard, dispatcher requesting ""car stand by"" instead of requesting for fire department/ambulance. At around 4:19, an officer can also be heard saying, ""we will be transporting a shot officer."" Later he said, ""the injured officer has been transported to Temple. We are transporting another officer."" Based on this, Prachi and I made the judge that these were police transport cases.",https://x.com/SerbianTeam/status/1161750811506094082; https://abc7ny.com/maurice-hill-philadelphia-shooting-philly-shooter-live/5469252/
Jessy,2019-08-14T00:00:00Z,Pennsylvania,Philadelphia,3716 N 15th St,Injured,Officer Shaun Parker,male,Police Self-transfer,"In the first link, there is one video showing an officer being carried away from the scene to where police vehicels parked; one video showing an officer being put on a police vehicle and driven away; one video showing an officer being treated in front of a police vehicle. There was another video showing another officer being carried on to a police vehicle but this video cannot be located anymore. Also, in the second link, in the dispatcher radio, it can be heard, dispatcher requesting ""car stand by"" instead of requesting for fire department/ambulance. At around 4:19, an officer can also be heard saying, ""we will be transporting a shot officer."" Later he said, ""the injured officer has been transported to Temple. We are transporting another officer."" Based on this, Prachi and I made the judge that these were police transport cases.",https://x.com/SerbianTeam/status/1161750811506094082; https://abc7ny.com/maurice-hill-philadelphia-shooting-philly-shooter-live/5469252/
Jessy,2018-11-07T00:00:00Z,Pennsylvania,Philadelphia,G St and Madison St,Injured,Officer Paul Sulock,male,Police Self-transfer,"Third video at 1:55, an a dispatch caller asked who is taking the officer to the hospital. Another officer responded that they are transporting the injured officer to Temple hospital.",https://www.nbcphiladelphia.com/news/local/charges-dropped-against-one-of-two-men-charged-after-officers-shooting/174031/
Jessy,2018-08-06T00:00:00Z,Pennsylvania,Philadelphia,4800 block of Knox St,Injured,Officer Jaison Potts,male,Police Self-transfer,"""Potts walked into Temple University Hospital himself and was expected to survive."" Since He is the only officer injured and ambulance would not let injured individuals walk themselves. I marked this one as a police transport.",https://www.fox29.com/news/officer-shot-in-the-face-while-serving-warrant-in-germantown
Jessy,2023-02-18T00:00:00Z,Pennsylvania,Philadelphia,1737 W Montgomery Ave,Killed,Officer Chris Fitzgerald,male,Others,Officer Fitzgerald was shot multiple rounds and died at the scene.,https://www.cbsnews.com/philadelphia/news/chris-fitzgerald-miles-pfeffer-temple-police-officer-shooting-robbery/
